Title,Description,MDI,URL,Alias,RDF
bactericide,a substance that kills or slows the growth of bacteria,/m/04kgl9r,https://en.wikipedia.org/wiki/Bactericide,bacteriocide|Bcidal|antibacterial agent|antibacterial,Q804539
baritone saxophone,"member of the saxophone family, smaller than the bass, contrabass and subcontrabass saxophones",/m/03qmg1,https://en.wikipedia.org/wiki/Baritone_saxophone,,Q808218
basionym,scientific name on which another scientific name is based (ICNafp),/m/02q_sm,https://en.wikipedia.org/wiki/Basionym,original combination (in zoology)|basonym (in BC),Q810198
bass,any of a number of instruments which produce low pitched tones,/m/01vj9c,https://en.wikipedia.org/wiki/Bass_instrument,Bass,Q810447
building type,type of construction,,,design|type of building,Q811102
United States Department of Housing and Urban Development,cabinet department in the Executive branch of the United States federal government,/m/0jbk9,https://en.wikipedia.org/wiki/United_States_Department_of_Housing_and_Urban_Development,Department of Housing and Urban Development|HUD|Housing and Urban Development Department|U.S. Department of Housing and Urban Development,Q811595
architectural structure,human-designed and -made structure,/m/0h30t_,https://en.wikipedia.org/wiki/Architectural_structure,designed structure|architectural structures|designed structures|structure in architecture|structures in architecture|structure|structures|structural object|built structure,Q811979
Bavarian TV Awards,annual German television award by Bavarian Government,/m/043jqy3,https://en.wikipedia.org/wiki/Bavarian_TV_Awards,Bayerischer Fernsehpreis,Q812332
Bayerischer Städtetag,No description defined,,,,Q812378
The Troubles,1960s–1990s conflict in Northern Ireland,/m/07kr2,https://en.wikipedia.org/wiki/The_Troubles,Northern Ireland conflict|Conflict in Ireland|Conflict in Northern Ireland|Troubles|Northern Irish Troubles|Northern Ireland Troubles,Q815436
hospitality,"relationship between the guest and the host, or the act or practice of being hospitable",/m/06mbny,https://en.wikipedia.org/wiki/Hospitality,,Q815825
formal science,"set of disciplines concerned with formal systems, such as logic, mathematics, and game theory",/m/09vvxv,https://en.wikipedia.org/wiki/Formal_science,,Q816264
Ben Mendelsohn,Australian actor,/m/03yz7n6,https://en.wikipedia.org/wiki/Ben_Mendelsohn,Paul Benjamin Mendelsohn,Q816565
Order of the Rising Sun,Japanese order,/m/04g6vq,https://en.wikipedia.org/wiki/Order_of_the_Rising_Sun,,Q818600
mine,place for the extraction of minerals,,https://en.wikipedia.org/wiki/Mine_(mining),mining site|industrial mine,Q820477
MTV Video Music Award for Best R&B Video,award,/m/02f764,https://en.wikipedia.org/wiki/MTV_Video_Music_Award_for_Best_R%26B_Video,,Q821479
National Film Registry,selection of films for preservation in the United States Library of Congress,/m/05glt,https://en.wikipedia.org/wiki/National_Film_Registry,,Q823422
Levadiakos F.C.,Association football club in Greece,/m/0br0vs,https://en.wikipedia.org/wiki/Levadiakos_F.C.,Levadiakos,Q824450
job title,name of a employee's role assigned by their employer,,,occupational title|professional designation|job position,Q828803
MC5,American rock band,/m/012lsf,https://en.wikipedia.org/wiki/MC5,,Q830316
presbyter,profession,/m/0jts3,https://en.wikipedia.org/wiki/Presbyter,Christian priest|priest,Q831474
military campaign,"large scale, long duration, significant military strategy plan",/m/05ww_l,https://en.wikipedia.org/wiki/Military_campaign,campaign,Q831663
drum machine,electronic musical instrument that creates percussion sounds,/m/0cfdd,https://en.wikipedia.org/wiki/Drum_machine,,Q831698
César Award for Best Adaptation,award,/m/07vk90y,https://en.wikipedia.org/wiki/C%C3%A9sar_Award_for_Best_Adaptation,Cesar Award for Best Adaptation,Q832120
Lyon County,"county in Nevada, United States",/m/0n6pc,"https://en.wikipedia.org/wiki/Lyon_County,_Nevada","Lyon County, Nevada|Lyon County, NV",Q835104
competition,contest for a prize or award,,,competitive gaming|contest|competitive event|event|selection process|competing|competitive sport|prize competition,Q841654
socialist state,sovereign state constitutionally dedicated to the establishment of socialism,/m/025tbxf,https://en.wikipedia.org/wiki/Socialist_state,socialist country|socialist republic|workers' republic|workers' country|workers' state,Q842112
musical film,film genre,/m/04t36,https://en.wikipedia.org/wiki/Musical_film,musical movie|film musical,Q842256
Eisner Award,American comic book award,/m/02qm8h,https://en.wikipedia.org/wiki/Eisner_Awards,Will Eisner Comic Industry Award,Q842614
Western Christianity,"Christianity originating from the tradition of the Western Roman Empire, with its capital in Rome. consists of the Latin Church of the Catholic Church and its derivatives",/m/0bljp,https://en.wikipedia.org/wiki/Western_Christianity,,Q842798
Lordship of Ireland,1171–1542 English-ruled territory in Ireland,/m/016t0_,https://en.wikipedia.org/wiki/Lordship_of_Ireland,,Q844250
identity,"qualities, beliefs, personality, looks and/or expressions that distinguish a person or group",/m/03l6y1,https://en.wikipedia.org/wiki/Identity_(social_science),personal identity|social identity|subjective identity,Q844569
Classical Athens,city-state in ancient Greece,/m/03nmzqx,https://en.wikipedia.org/wiki/Classical_Athens,Ancient Athens|Athens|Athens (Samian Ware Discovery Site),Q844930
coronary artery disease,disease characterized by plaque building up in the arteries of the heart,,https://en.wikipedia.org/wiki/Coronary_artery_disease,CAD|atherosclerotic heart disease|coronary heart disease|ischemic heart disease|IHD|atherosclerotic cardiovascular disease|CHD (coronary heart disease)|coronary arteriosclerosis|CHD|coronary artery arteriosclerosis (disease)|atherosclerosis of coronary artery|Coronary Atherosclerosis,Q844935
George Polk Award,American journalism prize,/m/064g9m,https://en.wikipedia.org/wiki/George_Polk_Awards,Polk Award|The George Polk Awards|George Polk Awards in Journalism,Q845188
game show,type of radio and television program where contestants compete for prizes,/m/03fpg,https://en.wikipedia.org/wiki/Game_show,,Q846662
sports club,organization for the purpose of playing one or more sports,/m/0c7hdf,https://en.wikipedia.org/wiki/Sports_club,sport club|sporting club|sport association|athletics club|athletic club|sports association,Q847017
Bram Stoker Awards,recognition presented by the Horror Writers Association,/m/026_7v,https://en.wikipedia.org/wiki/Bram_Stoker_Award,,Q848963
hereditary monarchy,form of government and succession of power in which the throne passes from one member of a royal family to another member of the same family,/m/01ly4h,https://en.wikipedia.org/wiki/Hereditary_monarchy,,Q849242
MTV Video Music Award for Best Choreography,No description defined,/m/02f71y,https://en.wikipedia.org/wiki/MTV_Video_Music_Award_for_Best_Choreography,,Q849435
Los Angeles Memorial Coliseum,"stadium in Los Angeles, California, USA",/m/02zbj1,https://en.wikipedia.org/wiki/Los_Angeles_Memorial_Coliseum,Memorial Coliseum|LA Coliseum|Los Angeles Olympic Coliseum,Q849784
communist state,state that is administered and governed by a single communist party,/m/01fkst,https://en.wikipedia.org/wiki/Communist_state,communist country|Marxist-Leninist state,Q849866
laryngeal cancer,respiratory system cancer that is located in the larynx,/m/021plp,https://en.wikipedia.org/wiki/Laryngeal_cancer,cancer of the larynx|larynx cancer|malignant larynx neoplasm|Malignant Laryngeal Neoplasm|Malignant Tumor of Larynx|Malignant Tumor of the Larynx|malignant neoplasm of larynx|Malignant Larynx Tumor|Malignant Laryngeal Tumor|cancer of larynx|Malignant Neoplasm of the Larynx|throat cancer,Q852423
South Pasadena,"city in Los Angeles County, California, United States",/m/0r0_5,"https://en.wikipedia.org/wiki/South_Pasadena,_California","South Pasadena, California|South Pasadena, CA",Q852581
subcontinent,"large, relatively self-contained landmass forming a subdivision of a continent",/m/078fm,https://en.wikipedia.org/wiki/Subcontinent,sub-continent,Q855697
Restorationism,belief that the beliefs and practices of early Christianity were lost or adulterated and required restoration,/m/01n4gt,https://en.wikipedia.org/wiki/Restorationism,Restorationist|Restorationists,Q855941
Canada's Walk of Fame,"street in Toronto, Ontario, Canada",/m/01lfwg,https://en.wikipedia.org/wiki/Canada%27s_Walk_of_Fame,,Q857933
National League,"baseball league, part of Major League Baseball",/m/0h69c,https://en.wikipedia.org/wiki/National_League_(baseball),NL|National League of Professional Baseball Clubs|Senior Circuit,Q858082
Linux Foundation,non-profit technology consortium for development of Linux and open source,/m/027w07b,https://en.wikipedia.org/wiki/Linux_Foundation,LF|The Linux Foundation,Q858851
secular state,state or country purports to be officially neutral in matters of religion,/m/0539_k,https://en.wikipedia.org/wiki/Secular_state,,Q859563
Esperantist,person speaking or using the international language Esperanto,/m/03h4xy,https://en.wikipedia.org/wiki/List_of_Esperanto_speakers,Esperantanaso|Esperanto-paroloj,Q860918
Bill Hunter,Australian actor (1940–2011),/m/04gpf_,https://en.wikipedia.org/wiki/Bill_Hunter_(actor),William John Hunter,Q862208
musical form,overall structure or plan of a piece of music,/m/021dsw,https://en.wikipedia.org/wiki/Musical_form,musical architecture|musical structure|music form,Q862597
International Democracy Union,international alliance of right-of-centre political parties,/m/01dwl3,https://en.wikipedia.org/wiki/International_Democracy_Union,IDU|International Democrat Union,Q862603
chicken meat,flesh from chickens,/m/0f25w9,https://en.wikipedia.org/wiki/Chicken_as_food,chicken as food|chicken|chick meat|rooster meat|hen meat,Q864693
femininity,"set of qualities, characteristics or roles traditionally associated with femaleness",/m/01jtrz,https://en.wikipedia.org/wiki/Femininity,femaleness|womanliness|girlishness|womanhood|feminity,Q866081
Croix de Guerre,military decoration of France,/m/01tkpb,https://en.wikipedia.org/wiki/Croix_de_Guerre,,Q869896
district of Austria,administrative subdivision of Austria,/m/011bjtjz,https://en.wikipedia.org/wiki/Districts_of_Austria,,Q871419
cherry blossom,blossom of the cherry tree,/m/01wh_8,https://en.wikipedia.org/wiki/Cherry_blossom,sakura,Q871991
asset management,"any system that monitors and maintains things of value to an entity or group, including both tangible and intangible assets",/m/0gh77b6,https://en.wikipedia.org/wiki/Asset_management,,Q873442
Citrus unshiu,species of plant,/m/036b5d,https://en.wikipedia.org/wiki/Citrus_unshiu,satsuma|satsuma orange|cold-hardy mandarin|tangerine|naartjie|unshū mikan|Citrus × unshiu,Q875262
public university,university predominantly funded by public means,/m/05jxkf,https://en.wikipedia.org/wiki/Public_university,,Q875538
Rangpur Division,division of Bangladesh,/m/0b6dl_9,https://en.wikipedia.org/wiki/Rangpur_Division,,Q876023
ball game,any form of game or sport which feature a ball as part of play,/m/020m7t,https://en.wikipedia.org/wiki/Ball_game,ball sport,Q877517
"Workers of the world, unite!",political slogan that is the rallying cry of communism,/m/01c7ls,"https://en.wikipedia.org/wiki/Workers_of_the_world,_unite!","Proletarians of all countries, unite!",Q877781
Christian denomination,identifiable Christian body with common characteristics,/m/01y8h5,https://en.wikipedia.org/wiki/Christian_denomination,Christian body|Christian branch|Christian confession|church denomination|Christian sect,Q879146
Deutsche Filmakademie,German film organization that awards the German Film Award,/m/0cz9d3v,https://en.wikipedia.org/wiki/Deutsche_Filmakademie,,Q879171
Bodil Award for Best Actress in a Leading Role,award,/m/0_h1fm9,https://en.wikipedia.org/wiki/Bodil_Award_for_Best_Actress_in_a_Leading_Role,,Q889837
Bodil Awards,major Danish film awards given by Danish Film Critics Association,/m/0g22y3,https://en.wikipedia.org/wiki/Bodil_Awards,Bodilprisen,Q889842
public company,company that offers its securities for sale to the general public,/m/01mxzw,https://en.wikipedia.org/wiki/Public_company,publicly traded company|publicly held company|listed company|publicly listed company|public corporation,Q891723
Boston Society of Film Critics Award for Best Supporting Actor,annual film award given by the Boston Society of Film Critics,/m/02x02gy,https://en.wikipedia.org/wiki/Boston_Society_of_Film_Critics_Award_for_Best_Supporting_Actor,,Q894592
Boyd Gaines,American actor,/m/0kszvg,https://en.wikipedia.org/wiki/Boyd_Gaines,Boyd Payne Gaines,Q895921
Brazil Olympic football team,national association football team,/m/04ld6tv,https://en.wikipedia.org/wiki/Brazil_national_under-23_football_team,Brazil national under-23 football team,Q899189
Laureus World Sports Awards,annual award ceremony honouring individuals and teams from the world of sports,/m/05dbmk,https://en.wikipedia.org/wiki/Laureus_World_Sports_Awards,The Laureus World Sports Awards|Laureus World Sports Award|Laureus Awards|Laureus Award,Q900341
César Award for Best Supporting Actor,award,/m/02fr69,https://en.wikipedia.org/wiki/C%C3%A9sar_Award_for_Best_Supporting_Actor,Cesar Award for Best Supporting Actor,Q900424
César Award for Best Editing,award,/m/026h2js,https://en.wikipedia.org/wiki/C%C3%A9sar_Award_for_Best_Editing,Cesar Award for Best Editing,Q900447
bay,hair coat color of horses,/m/03pcnt,https://en.wikipedia.org/wiki/Bay_(horse),bay horse,Q900906
musical keyboard,musical instrument component,/m/057cc,https://en.wikipedia.org/wiki/Musical_keyboard,keyboard|music keyboard,Q901207
Scooby-Doo,animated cartoon dog,/m/03s17n,https://en.wikipedia.org/wiki/Scooby-Doo_(character),SD McCrawley|Scoobert Doo|Scooby|Scoob|Scooby-Doo (Raja Gosnell films)|Scooby-Doo (Brian Levant films)|Scooby-Doo (Scoob!),Q901323
Dame,honorific prefix for the rank of an order of knighthood accorded to a woman,/m/08gd_r,https://en.wikipedia.org/wiki/Dame,Damehood,Q901407
private university,higher education institution not operated by a government,/m/05pcjw,https://en.wikipedia.org/wiki/Private_university,private college,Q902104
border city,town or city on a border between larger political areas,/m/092ck7,https://en.wikipedia.org/wiki/Border_town,border town,Q902814
fruit tree,tree which bears fruit that is consumed or used by humans and some animals,/m/0p719,https://en.wikipedia.org/wiki/Fruit_tree,,Q904653
